,center,area_m2,avg_stars,choice,no_truck_length,distance_pool,avg_housing_price,foreclosure_count,foreclosure_over_area
456,"40.03157161537762,-75.09085392201415",79816,3.25,False,1544.596118648012,0.0026358119271776693,10720.0,6,7.517289766462864e-05
457,"40.03264526363749,-75.09258201276613",58753,,False,2204.091690995006,0.0027778708871135155,11008.0,3,5.106122240566439e-05
458,"40.0498838,-75.1033525",120577,1.0,False,1491.4980950867969,0.002225490828592817,14144.0,1,8.293455634159085e-06
459,"40.046363168798194,-75.10204448516116",198394,3.0,False,462.041470921822,0.0,14400.0,1,5.040475014365354e-06
460,"40.04887502433874,-75.10505892205073",91605,,False,2088.79263978887,0.0021562958271850916,14464.0,2,2.1832869384858904e-05
461,"40.04488357711714,-75.09750881446483",151261,3.1666666666666665,False,1583.390655037137,0.0011956982660214681,18208.0,4,2.6444357765716212e-05
462,"40.04194750066619,-75.10148695643116",119167,,False,1074.5386588901802,0.0019819283071221628,12096.0,6,5.03495095118615e-05
463,"40.04268452230962,-75.10462810109571",165956,2.6,False,3300.145799113377,0.0011981520822121176,13920.0,5,3.0128467786642244e-05
464,"40.04088896231519,-75.09987937368061",106947,,False,553.444526514705,0.004210622927460712,12800.0,4,3.740170364760115e-05
465,"40.10003737369425,-74.96501779323451",363255,,False,0.0,0.035083089774261375,23744.0,1,2.75288709033599e-06
466,"39.98069782736164,-75.09157275863465",3227064,3.7222222222222223,False,569.860991678825,0.005020469959528852,10528.0,4,1.2395167867758433e-06
467,"39.97201209083392,-75.11791625943037",456011,3.3703703703703702,False,2911.9373146514167,0.0007799904617291739,8352.0,2,4.385859113047712e-06
468,"39.96767329152877,-75.12604889116847",472803,3.950980392156863,False,6106.2731482494955,0.001427295166421548,13152.0,5,1.0575229006584137e-05
469,"39.972293353963934,-75.12697822115237",128409,3.923076923076923,False,4746.189382874986,0.0,8656.0,3,2.3362848398476744e-05
470,"39.99051882432841,-75.15128703884628",78720,,True,0.0,0.0029000510742512157,1472.0,1,1.2703252032520325e-05
471,"39.99370607102025,-75.08881152064656",781579,2.9038461538461537,False,4798.475524347972,0.001819594643944737,10208.0,2,2.558922386604553e-06
472,"39.99969252026924,-75.07866312915714",678910,3.5454545454545454,False,10065.878859552282,0.0029916842443474404,14464.0,1,1.4729492863560708e-06
473,"40.03631070990325,-75.09571683467414",1407097,2.5,False,581.679417744562,0.0,467168.0,4,2.8427322352332496e-06
474,"40.02803106476451,-75.08993915797652",172885,4.5,False,4206.20092140161,0.0014880018623551327,11296.0,1,5.784191803800214e-06
475,"40.03665584457799,-75.0750550566055",189044,2.0,False,214.8717055916337,0.002070371455926211,14784.0,5,2.644886904635958e-05
476,"40.043696080609074,-75.04288839726246",570100,3.5,False,1963.327884194893,0.0,22256.0,0,0.0
477,"40.04478437559512,-75.04891830570789",258320,3.0,False,2131.067758000311,0.005059583530806792,22432.0,1,3.87116754413131e-06
478,"40.02447288447153,-75.06791136979142",294547,,False,1823.8404241695139,0.010705384908255582,11648.0,5,1.6975219574465197e-05
479,"40.02746607491049,-75.04404926607991",286271,3.625,False,4973.925918530167,0.0008492208320513518,14096.0,2,6.986387024882017e-06
480,"40.022881355552194,-75.04369293400467",260673,3.6666666666666665,False,2987.631073233872,0.004243502840311263,12266.0,4,1.5344895712252515e-05
481,"40.022275751186974,-75.04994855209394",305091,3.7857142857142856,False,2329.415562367748,0.0031415757794603944,11552.0,5,1.6388552923553958e-05
482,"40.02626821234989,-75.03661714342124",184526,3.3333333333333335,False,3090.002827154769,0.008408753750856543,11392.0,0,0.0
483,"40.03088731469259,-75.03137099078486",253907,4.0,False,1984.984158740077,0.010870831823831776,12208.0,8,3.1507599239091475e-05
484,"40.05165467457383,-75.04795153717482",298261,2.75,False,3506.3792117734533,0.008174521040828877,30304.0,1,3.3527682130751256e-06
485,"40.099620784879455,-75.05999922520137",1131285,4.0,False,0.0,0.018297072248256174,37056.0,2,1.767901103612264e-06
486,"40.10327897782518,-75.04733657155519",534918,,False,0.0,0.007137500045511501,38880.0,0,0.0
487,"40.06210407923288,-75.01126537106016",424737,2.8333333333333335,False,0.0,0.007462523456564401,22368.0,1,2.3543981334331597e-06
488,"40.07317571991182,-74.97692216533707",783373,5.0,False,0.0,0.009311913750905274,23808.0,1,1.276531103318598e-06
489,"40.10949287809963,-75.01762552810892",1466958,3.4583333333333335,False,2227.2214163648127,0.004681735712081185,27660.0,1,6.816827748306359e-07
490,"39.925896292760015,-75.14843600136697",71074,3.9545454545454546,False,1874.051901988854,0.006240974403972929,11456.0,0,0.0
491,"39.93131995199216,-75.15942466656645",91070,3.8260869565217392,False,451.937652896621,0.006149539122833685,11808.0,0,0.0
492,"39.929416110504505,-75.16271632382818",63160,4.115384615384615,False,448.359404467228,0.006737767227919806,11520.0,0,0.0
493,"39.92880620386751,-75.16009271907923",61842,4.5,False,0.0,0.004743507301273456,11072.0,2,3.234048057954141e-05
494,"39.92716049164704,-75.16423251111438",83134,4.041666666666667,False,447.375516988422,0.005802231828593932,11280.0,0,0.0
495,"39.92675951902551,-75.16053990136157",63484,4.25,False,892.2068650278061,0.003115812327608446,9808.0,0,0.0
496,"39.92653855822787,-75.15737459544304",74229,4.0,False,446.333367274655,0.0021972528137550237,7936.0,1,1.3471823680771665e-05
497,"39.92898018251306,-75.15683553040073",74362,4.0,False,0.0,0.00468984588580476,8624.0,3,4.034318603587854e-05
498,"39.9314198927399,-75.15629190045694",74359,3.9375,False,889.519678155965,0.003176955228093672,9088.0,1,1.344827122473406e-05
499,"39.93035979749904,-75.16733288191979",51764,4.21875,False,449.725683417972,0.007994520720528553,14135.0,0,0.0
500,"39.93304641014664,-75.17357929708776",56333,4.5,False,0.0,0.0032369827908896353,3456.0,1,1.7751584328901356e-05
501,"39.92846359890107,-75.17215434710512",48136,4.333333333333333,False,445.738115533476,0.00850128752314043,5696.0,0,0.0
502,"39.92819619064287,-75.17004867585243",52169,3.0,False,0.0,0.009305112661098621,8704.0,0,0.0
503,"39.92873441896323,-75.17422899325676",50802,5.0,False,0.0,0.008129028596746076,6048.0,3,5.905279319711823e-05
504,"39.93340844595442,-75.17161648219688",49611,4.5,False,452.641502730616,0.003947842375963388,3520.0,0,0.0
505,"39.93311563191317,-75.1692280508674",63970,4.125,False,0.0,0.005453809810929648,3760.0,3,4.689698296076286e-05
506,"39.93349618623635,-75.18031609599059",68953,3.9285714285714284,False,0.0,0.0053411165991803546,4800.0,2,2.9005264455498672e-05
507,"39.93195475321321,-75.17803734934162",68383,,False,0.0,0.005728950333464824,1744.0,9,0.0001316116578681836
508,"39.931411728009294,-75.17555283820757",37461,,False,0.0,0.005637775322920457,2912.0,1,2.6694428872694267e-05
509,"39.92968390351964,-75.17673799874092",37543,,False,0.0,0.008124451629182681,5888.0,1,2.6636123911248436e-05
510,"39.93036015733016,-75.17973533873848",62866,2.0,False,0.0,0.0072785183248057096,4288.0,2,3.181369897878026e-05
511,"39.93482423687856,-75.18253747770068",78165,,False,0.0,0.00504743063262648,2896.0,1,1.2793449753726092e-05
512,"39.93312486378164,-75.18890046540022",74939,3.0,False,449.568798820874,0.0,4800.0,8,0.00010675349284084389
513,"39.931159341581605,-75.18333016258265",78285,3.5,False,462.426658678149,0.003972070807612092,4044.0,2,2.5547678354729513e-05
514,"39.93299365685774,-75.18293487758945",39436,4.0,False,0.0,0.004390777120471421,2251.5,0,0.0
515,"39.93159002505013,-75.18667250754326",80854,3.75,False,462.426658678149,0.0005540234495206902,4320.0,2,2.4735943799935685e-05
516,"39.93416968274973,-75.19276175976796",86603,3.0,False,1801.092492775599,0.003152208121703561,5184.0,2,2.309388820248721e-05
517,"40.000185901723256,-75.1726584064754",79504,,False,1105.973531345444,0.000593549107587623,4192.0,3,3.7733950493056955e-05
518,"39.99848600000273,-75.16515330166506",101734,3.1666666666666665,False,0.0,0.004112862489827526,5984.0,1,9.829555507499951e-06
519,"39.99684036274692,-75.14017644503465",116819,4.25,False,0.0,0.008206469275229066,2720.0,1,8.560251328979019e-06
520,"39.99337994610646,-75.14385419003212",112167,4.0,False,0.0,0.0029280947473428135,2400.0,2,1.7830556224201413e-05
521,"39.99786369395383,-75.1421485495095",102374,,False,0.0,0.00591476455041306,2560.0,3,2.930431554886983e-05
522,"39.995043835797816,-75.14446788956289",81621,,False,0.0,0.00259491499661308,2400.0,1,1.225174893716078e-05
523,"39.99417469382907,-75.13285554553417",134409,,False,3369.6902537303304,0.0043276336776935835,1632.0,3,2.231993393299556e-05
524,"40.068958322503,-74.98485383071083",524869,3.1666666666666665,False,0.0,0.0031214099251330703,19840.0,0,0.0
525,"39.99778045290286,-75.1233338040904",127700,,False,586.0675311937621,0.0011381206324789456,4608.0,2,1.5661707126076743e-05
526,"39.99469913481146,-75.12399571510763",120067,,False,345.424747434276,0.0043783650612072185,3712.0,1,8.328683151906852e-06
527,"39.9917674027067,-75.12519584698815",92936,,False,188.244602511865,0.006360349920996707,2896.0,2,2.1520185934406473e-05
528,"39.9973917379984,-75.12029946267755",60187,2.5,False,589.478374110091,0.0012725126625571048,4064.0,3,4.984465083822088e-05
529,"39.99354999058643,-75.12147881346004",88368,4.25,False,0.0,0.004386482576508266,4064.0,1,1.1316313597682419e-05
530,"39.99529732708568,-75.11834412949825",101657,,False,1137.366660926886,0.003655158246757414,4960.0,3,2.9511002685501245e-05
531,"39.99691030424136,-75.11435860080157",79184,,False,2308.998573281527,0.003812740715847757,5920.0,5,6.314406950899172e-05
532,"39.997810882034784,-75.11722081455349",60212,,False,1321.4163264478439,0.0027664822499562183,6016.0,8,0.00013286388095396266
533,"39.991304033503816,-75.11473929580745",59366,2.5,False,2757.4556819648083,0.00606483695990842,6048.0,3,5.053397567631304e-05
534,"39.99056210966341,-75.12138141800642",118531,4.0,False,139.384002480786,0.007697365167371538,5120.0,2,1.6873223038698736e-05
535,"39.99284074500032,-75.11706416458063",139772,4.0,False,1497.823785452702,0.007179155497143536,7232.0,3,2.146352631428326e-05
536,"39.99003768967646,-75.1167142131526",44344,,False,3911.859481948442,0.006036888505615867,4992.0,3,6.765289554392928e-05
537,"39.99470616945339,-75.11358172550534",76542,2.75,False,2949.522252766935,0.006405751065105649,7392.0,6,7.838833581563063e-05
538,"39.99227341062431,-75.11196346417302",85381,3.75,False,868.584803393108,0.006424463456264394,6864.0,4,4.6848830536067745e-05
539,"39.987768302727154,-75.10876966186025",105786,3.8333333333333335,False,2994.777017174166,0.0020664092826223348,9504.0,5,4.726523358478438e-05
540,"40.04446971184415,-75.10808108437347",122714,,False,1446.417460356508,0.0035560984926520096,19536.0,0,0.0
541,"40.05411567139073,-75.09602833673095",177160,4.5,False,2911.179331084964,0.006541962140177698,20896.0,3,1.693384511176338e-05
542,"40.048543566936985,-75.09512042228879",113930,3.125,False,0.0,0.0038212384473769356,16346.0,0,0.0
543,"40.047424565286605,-75.0933507056516",96984,5.0,False,0.0,0.005701623487140459,13952.0,3,3.093293739173472e-05
544,"40.048838503468346,-75.08897279472667",199481,2.0,False,413.666324790045,0.00994120392271477,18880.0,2,1.00260175154526e-05
545,"40.05108202358699,-75.10031755688118",118315,,False,1199.050643156432,0.002921335836217223,20768.0,2,1.6904027384524362e-05
546,"40.04960986713594,-75.09756942414961",130931,3.5,False,476.370060593093,0.002832897464961014,15808.0,2,1.5275221299768582e-05
547,"40.05877753930825,-75.08971763907152",293149,2.9166666666666665,False,1426.116590776687,0.010584209619528634,21216.0,3,1.023370367969872e-05
548,"40.05830798784879,-75.0866488502491",194645,3.6,False,973.4459810312339,0.009108986939198052,19200.0,3,1.541267435587865e-05
549,"40.05358227569052,-75.08868111430984",165515,3.8,False,991.8939035807371,0.010123425688141369,25456.0,1,6.041748482010694e-06
550,"40.05645163007448,-75.08235041174794",114931,,False,2962.59427890196,0.0028857347502561706,22880.0,0,0.0
551,"40.058250030371234,-75.08099275652492",195023,3.8,False,6999.2296388468585,0.0013383001440597172,21408.0,1,5.127600334319542e-06
552,"40.04618152014006,-75.08297539923423",371019,2.9166666666666665,False,3041.252032054308,0.010311272518142563,21416.0,2,5.390559513124665e-06
553,"40.041791408623375,-75.0845413606945",73437,,False,926.513136216416,0.01165389945801647,15008.0,3,4.08513419665836e-05
554,"40.0473905997749,-75.0780157761204",129373,,False,0.0,0.007190978506068226,16320.0,1,7.729588090250671e-06
555,"40.0483018,-75.0806503",158155,,False,0.0,0.005584764071623033,39040.0,1,6.322911068255825e-06
556,"40.04509079075874,-75.07473819246431",95896,2.8333333333333335,False,0.0,0.005058137879189945,19520.0,5,5.213981813631434e-05
557,"40.05151775224259,-75.07577934112493",167907,,False,0.0,0.0021477894526016348,22560.0,1,5.955677845473982e-06
558,"40.05100565595908,-75.06909197263104",133014,3.8333333333333335,False,0.0,0.006552243587277757,21600.0,2,1.5036011246936413e-05
559,"40.05355816700482,-75.07336266669017",183220,2.75,False,629.193442692004,0.0005789777746362353,21440.0,4,2.1831677764436196e-05
560,"40.03542517632911,-75.08613147949622",59430,3.0,False,192.746750086589,0.00990213304917614,13888.0,1,1.6826518593303047e-05
561,"40.03893861967018,-75.08386833755911",117615,2.5,False,615.5089544684049,0.009664568845152086,13760.0,2,1.7004633762700335e-05
562,"40.02541476488621,-75.18793193569934",369682,2.625,False,0.0,0.01889941864536324,,0,0.0
563,"40.018368306104286,-75.19771810311761",510965,4.333333333333333,False,1992.9279619170259,0.015500934308239747,19392.0,1,1.957081209084771e-06
564,"40.0827686351729,-75.07145489396802",804448,,False,538.008937244107,0.009072296255560778,28448.0,0,0.0
565,"40.01628372006711,-75.20973673232831",210125,3.388888888888889,False,0.0,0.011171747064355739,56000.0,4,1.9036287923854848e-05
566,"40.02257586797784,-75.21808718040877",299297,3.7882882882882885,False,0.0,0.006983231729528953,19872.0,2,6.6823255829493785e-06
567,"40.03274544229079,-75.08661264423876",94958,,False,1561.0322027264401,0.006949798490457287,13152.0,3,3.159291476231597e-05
568,"40.04125084527342,-75.24012014636213",1638706,3.595744680851064,False,2872.711593841531,0.004929573765457701,60000.0,1,6.102375899032529e-07
569,"40.05097743399628,-75.24372522000499",1410069,4.2,False,0.0,0.016336596627374977,21472.0,2,1.4183703067013032e-06
570,"40.05918410378353,-75.25022175303096",2944018,3.3,False,4549.110178436125,0.026650082647391313,34416.0,1,3.3967183624556646e-07
571,"40.06637396225484,-75.20295850361919",732803,3.730769230769231,False,0.0,0.01742018803560381,65696.0,0,0.0
572,"40.05244898359446,-75.19006238079511",420115,3.625,False,1821.25589670807,0.005292768637623775,26272.0,0,0.0
573,"39.931412130548026,-75.1706726352565",57037,3.8333333333333335,False,452.641502730616,0.00603280478526374,5488.0,1,1.75324789171941e-05
574,"39.950361560320125,-75.14530035867399",245682,3.7750611246943766,False,0.0,0.010667545624382347,277184.0,7,2.8492115824521128e-05
575,"39.9428235,-75.144538",192631,3.6885245901639343,False,5552.74725443858,0.008348811529720161,92345.15,6,3.1147634596716e-05
576,"39.9595908585595,-75.15174755933202",344562,3.635135135135135,False,0.0,0.004160761837916221,25600.0,0,0.0
577,"39.96390077262132,-75.14547705023794",209043,4.228070175438597,False,3173.8498021356827,0.0,20128.0,1,4.7837047880101225e-06
578,"39.96043572263024,-75.16587811653818",349996,3.5121951219512195,False,492.75920437378,0.0053322829763414745,768000.0,0,0.0
579,"39.950063350945086,-75.18009949042786",99958,3.875,False,318.109717371866,0.0031704491696653513,55072.0,0,0.0
580,"39.94389843376752,-75.15591786206083",133170,3.5,False,0.0,0.0056615463661226035,49664.0,1,7.509198768491402e-06
581,"39.94531857822736,-75.16091575426647",53344,3.9444444444444446,False,0.0,0.005450619337237041,53920.0,2,3.749250149970006e-05
582,"39.938262066906894,-75.150722521411",105120,3.9571428571428573,False,4409.798211842907,0.0036313928232979092,42528.0,0,0.0
583,"39.930169319328336,-75.14882853905924",142555,3.9722222222222223,False,3678.7139162580593,0.0014933022590382478,12288.0,3,2.1044509136824382e-05
584,"39.92872560918525,-75.18949314810455",271664,4.166666666666667,False,1806.797012976635,0.0009616493534954084,11648.0,7,2.576712409446964e-05
585,"39.92434579074363,-75.19048040504818",371103,3.0,False,3113.686558979317,0.004703613081297807,4800.0,0,0.0
586,"40.01019287621485,-75.12379894590202",2671248,2.7941176470588234,False,1189.981944518749,0.001945035472701947,6432.0,1,3.7435685492324187e-07
587,"39.91480054531623,-75.24142853204543",221289,4.0,False,3931.603999909813,0.005788068247413086,11648.0,8,3.615181956626854e-05
588,"39.94233153195988,-75.23433728008068",92458,,False,1195.702581020477,0.004537098132776407,10048.0,4,4.3262886932445e-05
589,"39.95738322735594,-75.21499908119125",204438,3.875,False,0.0,0.003054667582518013,93280.0,0,0.0
590,"39.93336843903652,-75.19074008587994",100648,,False,902.8194679268099,0.0010315650301166517,6016.0,7,6.954932040378348e-05
591,"39.93658416281929,-75.19137662085461",56059,,False,1347.423217058377,0.0035580930365169154,2880.0,4,7.135339552970977e-05
592,"39.93777774480029,-75.195141676093",79357,3.25,False,0.0,0.0007499661981666865,2576.0,4,5.0405131242360474e-05
593,"39.93526543656103,-75.19570052879163",74648,,False,447.684282544152,0.00027542715220762467,3776.0,5,6.698103097202872e-05
594,"39.932040522367366,-75.19491045142559",157964,,False,0.0,0.0018224378182766668,10752.0,2,1.2661112658580437e-05
595,"39.930778052151226,-75.19694236051156",163808,1.0,False,0.0,0.0018176636158104508,33968.0,1,6.104707950771635e-06
596,"39.92709731638272,-75.18102029343267",97432,4.25,False,0.0,0.00687737566178967,7712.0,7,7.184497906232039e-05
597,"39.91961290445586,-75.1724433669843",77335,4.052631578947368,False,0.0,0.005575495518803154,16736.0,0,0.0
598,"39.92807441049888,-75.17708422774822",61390,4.0,False,0.0,0.009364470166727758,6192.0,7,0.00011402508551881414
599,"39.92797807983102,-75.18445286512195",83893,4.5,False,450.691503029536,0.00401353553943094,6880.0,3,3.575983693514358e-05
600,"39.91760638411954,-75.17618578997805",146290,4.357142857142857,False,0.0,0.0006477424391888176,16064.0,1,6.835737234260715e-06
601,"39.92899754335411,-75.18115387286721",61852,4.0,False,0.0,0.005634114823843312,5472.0,5,8.083812972903059e-05
602,"39.92457353150102,-75.17971884567636",105107,3.9375,False,0.0,0.008304254279778916,10848.0,4,3.8056456753593955e-05
603,"40.09871209939293,-74.97171248168979",223735,,False,0.0,0.03218699610072983,23232.0,1,4.469573379220953e-06
604,"40.12287813074104,-75.00314664193886",1011264,3.2,False,6305.995104932585,0.030421281252096703,37152.0,1,9.888614644642744e-07
605,"40.085394075906194,-74.98439377078299",398629,3.5,False,4162.510279763095,0.014878305895754465,22176.0,0,0.0
606,"40.0875232526889,-74.97540961735697",230971,,False,2023.805639877437,0.022876824443600265,21136.0,4,1.73181914612657e-05
607,"40.06287422649186,-74.98977048288037",173609,3.2142857142857144,False,0.0,0.003919256011357362,23712.0,1,5.760070042451716e-06
608,"39.9244122210823,-75.16027093704953",110757,4.2631578947368425,False,0.0,0.0008398140622906088,8656.0,1,9.028774704984786e-06
609,"39.98668820603053,-75.11425763982541",97800,5.0,False,5013.649373229424,0.0016967180097932917,7456.0,1,1.0224948875255623e-05
610,"39.98471671673471,-75.11361738861856",53613,3.7,False,587.597386292817,0.00048250911912265754,9568.0,1,1.8652192565236045e-05
611,"39.98575193226525,-75.10568206978087",111954,3.9285714285714284,False,5060.298616392925,0.005255834020296351,10304.0,1,8.93224002715401e-06
612,"39.98273920751308,-75.10428337667682",101404,4.068181818181818,False,4851.895185774841,0.005950724692199906,9664.0,2,1.972308784663327e-05
613,"39.98083808922024,-75.10808221288052",82119,4.666666666666667,False,3120.6709871614003,0.0038570471653147,9536.0,2,2.4354899596926412e-05
614,"39.98423645372189,-75.1084358074034",144314,4.6,False,2584.440585075503,0.002044738078375393,8844.0,2,1.3858669290574719e-05
615,"39.98184968995586,-75.11344348476744",99431,4.125,False,2998.227788656465,0.00037417000396954903,9600.0,2,2.0114451227484387e-05
616,"39.98288899084808,-75.11117372172701",102762,3.4166666666666665,False,1187.236769156987,0.0,12032.0,0,0.0
617,"40.11205315374928,-75.03800342748703",1237684,3.1,False,0.0,0.005608120307767496,25280.0,0,0.0
618,"39.92456690967371,-75.1834993250971",80103,3.388888888888889,False,0.0,0.00702547253434997,9088.0,2,2.4967853888119046e-05
619,"39.9986451496252,-75.07184150831688",124591,3.125,False,2147.685731914111,0.0013602494441988739,12672.0,4,3.210504771612717e-05
620,"39.99652525931694,-75.07718118195898",118370,3.5,False,3658.536849909915,0.006151093652778599,13152.0,1,8.448086508405846e-06
621,"39.99221172451801,-75.07224095903993",912809,3.0,False,2034.267295785925,0.000969174157804144,11872.0,1,1.0955194350625377e-06
622,"40.00510347806374,-75.07132927707609",373385,4.0,False,4598.453892430466,0.003370440899546234,10240.0,2,5.35640156942566e-06
623,"39.98632934259684,-75.09747958587086",111966,5.0,False,3746.234981524482,0.002731449760712733,12672.0,1,8.931282710822929e-06
624,"39.986748008849865,-75.10299489876468",65574,3.75,False,559.018294545796,0.005736073295131066,9880.0,0,0.0
625,"39.98470107999063,-75.10117960902122",73371,3.7142857142857144,False,4938.798605835169,0.005791867312754517,10336.0,2,2.7258726199724685e-05
626,"39.9880955071203,-75.0998441368376",113481,3.888888888888889,False,3909.389341584424,0.0019069702807231383,12464.0,5,4.406023915897815e-05
627,"39.99020525403774,-75.10268418138808",250653,2.96875,False,4940.3041305174465,0.0008634400071002855,10672.0,2,7.979158438159527e-06
628,"39.9949544898129,-75.11076939228688",98121,4.0,False,1451.6675202238775,0.004427185402523336,8960.0,5,5.095749126079025e-05
629,"39.99658430901509,-75.10924202072007",72731,3.25,False,2846.4661114364626,0.0026736971523933562,7600.0,11,0.0001512422488347472
630,"40.03794388478559,-75.08154200252667",125948,,False,1209.033111410297,0.0069701212930547984,14368.0,0,0.0
631,"40.04021704402,-75.07938069202446",104578,3.0,False,1216.386613631531,0.005256163571091291,13840.0,1,9.562240624223067e-06
632,"40.043795037755466,-75.0800426731695",95246,3.25,False,1306.7245252044158,0.008658383486583755,13568.0,1,1.0499128572328496e-05
633,"40.04332055308827,-75.07642575016449",86557,3.125,False,0.0,0.004735686967836475,14464.0,3,3.465924188684913e-05
634,"40.04186211012865,-75.07781726067405",63268,3.5,False,0.0,0.004754376763051179,16176.0,1,1.5805778592653473e-05
635,"40.03564053314695,-75.0794609448065",79396,3.8333333333333335,False,0.0,0.005962434808351979,12512.0,4,5.038037180714394e-05
636,"40.03819305783872,-75.07172028304079",177429,3.0,False,0.0,0.0,17152.0,1,5.636057239797327e-06
637,"40.04074298334584,-75.07461320820143",110365,3.65,False,0.0,0.002485443476253153,15648.0,3,2.7182530693607574e-05
638,"40.042409063173615,-75.07169656115103",78741,4.5,False,0.0,0.0015248162170387058,14928.0,2,2.5399728222908016e-05
639,"40.0408884474497,-75.06974201569157",64401,,False,0.0,0.0012618097675378094,14944.0,5,7.763854598531079e-05
640,"40.03982913695994,-75.06781226780325",73929,3.75,False,0.0,0.0017207509891048775,14944.0,1,1.3526491633864924e-05
641,"40.04891312467428,-75.06626350015179",118763,3.25,False,0.0,0.009558650830769955,15584.0,1,8.420130848833392e-06
642,"40.0404248055677,-75.06208020416085",163648,3.5,False,0.0,0.006352266153740497,15968.0,0,0.0
643,"40.04242774844156,-75.06571747634665",96504,4.0,False,0.0,0.004784249783724363,15968.0,2,2.0724529553179143e-05
644,"40.04384544058136,-75.06828868347186",85277,,False,0.0,0.004577185767515218,15584.0,0,0.0
645,"40.04570053987774,-75.06988407231194",107140,4.05,False,0.0,0.004776683873760165,19200.0,1,9.333582228859436e-06
646,"40.043194631624274,-75.05774564635674",168880,3.5,False,211.6289602978707,0.011046298924274696,15968.0,2,1.1842728564661298e-05
647,"40.04537873701997,-75.0608749035894",231608,3.8181818181818183,False,0.0,0.009539497162938115,15968.0,2,8.635280301198577e-06
648,"40.04626117907949,-75.0645383343298",187165,3.1333333333333333,False,0.0,0.007832017046434662,15584.0,3,1.6028637832928164e-05
649,"40.03383285692976,-75.0509833424454",93440,4.625,False,474.73359085447305,0.004783260723288149,18016.0,0,0.0
650,"40.03612053048544,-75.05527276316386",129272,,False,0.0,0.00784945850071754,18016.0,1,7.735627204653753e-06
651,"40.036938556093006,-75.05078453042069",118002,1.0,False,1686.584266278204,0.006981868830710123,17440.0,2,1.694886527346994e-05
652,"40.039220538019386,-75.05636047418002",256392,3.4722222222222223,False,2486.198412848641,0.009968287056452555,17632.0,1,3.900277699772224e-06
653,"40.09258289385873,-75.02225423897687",706608,2.8636363636363638,False,2393.325823377943,0.007324139044004381,26080.0,1,1.4152118289065507e-06
654,"40.10474712483994,-75.01045559560748",2043084,3.0405405405405403,False,6984.2370016871,0.009006001491259082,26080.0,2,9.789122718400223e-07
655,"40.086659117913655,-75.00626542005207",7594331,3.2,False,255.830210172543,0.011908634821659835,440000.0,0,0.0
656,"40.04285192469694,-75.1176491851294",186729,2.5,False,0.0,0.00760788243734053,13120.0,0,0.0
657,"40.04576273378148,-75.11536570040874",279396,3.6666666666666665,False,761.239809540587,0.009310570825925783,17312.0,2,7.158298615585048e-06
658,"40.029597314141824,-75.10948112083067",110091,2.5,False,0.0,0.007459858606479447,11328.0,2,1.8166789292494392e-05
659,"40.03017711313035,-75.08978169616498",80354,,False,652.6221479730827,0.002150334800388361,14944.0,1,1.2444931179530578e-05
660,"40.09427848004826,-74.98603891136224",365114,3.857142857142857,False,262.798934480845,0.022799227411096912,21888.0,1,2.7388705993196646e-06
661,"40.09878904259747,-74.9892964456804",447680,1.0,False,661.283273425056,0.025420067395399346,79627.2,0,0.0
662,"40.02946275241412,-75.08389246003553",128745,3.3125,False,1826.413852689398,0.00776314488597245,13408.0,5,3.883645966833664e-05
663,"40.031143863811,-75.08171212008821",66286,,False,0.0,0.010846525333940335,14384.0,2,3.017228374015629e-05
664,"39.95503343355984,-75.20680189168786",197390,3.396551724137931,False,0.0,0.004632354481719601,32992.0,0,0.0
665,"39.97603222602091,-75.27094211204492",182618,2.466666666666667,False,0.0,0.02516470175079876,15808.0,4,2.1903645861853704e-05
666,"39.96626158094188,-75.22516927331641",113305,3.75,False,0.0,0.005965958608270884,5440.0,6,5.2954415074356825e-05
667,"40.053193739501786,-75.16618838653567",752297,3.3333333333333335,False,2675.400199260324,0.0,11088.0,0,0.0
668,"39.98663476207887,-75.25034936881173",477719,3.6,False,0.0,0.006152474963015463,34064.0,1,2.0932807780305998e-06
669,"39.98542250397146,-75.23059734649877",131424,2.625,False,650.869941642587,0.004329720151497134,11216.0,4,3.0435841246652057e-05
670,"39.964323481060646,-75.16901429685394",103646,3.607142857142857,False,0.0,0.0033340901863121975,40064.0,1,9.648225691295371e-06
671,"39.96568266032049,-75.17416626256427",103499,3.7857142857142856,False,0.0,0.005725647621984602,34424.0,1,9.661929100764258e-06
672,"39.96865184292333,-75.17677515571093",78627,3.926470588235294,False,0.0,0.007049533847352151,40704.0,0,0.0
673,"39.96926560706219,-75.18017309539721",88998,3.8636363636363638,False,0.0,0.006940810763804428,27136.0,3,3.370862266567788e-05
674,"39.98148091962848,-75.14791634795186",321845,3.4444444444444446,True,0.0,0.0022682066343640535,74999.0,2,6.214171417918563e-06
675,"39.98314585618851,-75.15361528381928",364988,3.8194444444444446,True,0.0,0.0002460755982295386,1696.0,2,5.479632207086261e-06
676,"39.97568093368007,-75.13017728140835",122303,3.7777777777777777,False,4666.3773509773,0.000911176465316098,12272.0,2,1.6352828630532366e-05
677,"39.97961837328207,-75.12051342932763",211972,3.6666666666666665,False,2841.3935682806064,0.0,9568.0,6,2.830562527126224e-05
678,"39.97963163383609,-75.1133606389437",185190,4.5,False,3888.410692427833,0.0023804357026806573,8576.0,1,5.399859603650305e-06
679,"39.98952336239342,-75.1531890326335",194592,3.5,True,0.0,0.0,864.0,1,5.138957408321e-06
